Iso8601Time,3579.feed_161522.tvoc_ch0
2023-10-25T05:36:45.083000-04:00,31
2023-10-25T05:36:46.081000-04:00,25
2023-10-25T05:36:47.080000-04:00,15
2023-10-25T05:36:48.080000-04:00,21
2023-10-25T05:36:49.080000-04:00,23
2023-10-25T05:36:50.080000-04:00,22
2023-10-25T05:36:51.080000-04:00,24
2023-10-25T05:36:52.080000-04:00,33
2023-10-25T05:36:53.080000-04:00,21
2023-10-25T05:36:54.083000-04:00,18
2023-10-25T05:36:55.080000-04:00,21
2023-10-25T05:36:56.081000-04:00,16
2023-10-25T05:36:57.080000-04:00,19
2023-10-25T05:36:58.081000-04:00,30
2023-10-25T05:36:59.081000-04:00,25
2023-10-25T05:37:00.080000-04:00,23
2023-10-25T05:37:01.080000-04:00,21
2023-10-25T05:37:02.080000-04:00,30
2023-10-25T05:37:03.080000-04:00,26
2023-10-25T05:37:04.080000-04:00,31
2023-10-25T05:37:05.081000-04:00,20
2023-10-25T05:37:06.083000-04:00,23
2023-10-25T05:37:07.080000-04:00,25
2023-10-25T05:37:08.080000-04:00,23
2023-10-25T05:37:09.080000-04:00,16
2023-10-25T05:37:10.080000-04:00,29
2023-10-25T05:37:11.080000-04:00,25
2023-10-25T05:37:12.080000-04:00,34
2023-10-25T05:37:13.081000-04:00,23
2023-10-25T05:37:14.080000-04:00,18
2023-10-25T05:37:15.080000-04:00,27
2023-10-25T05:37:16.081000-04:00,27
2023-10-25T05:37:17.080000-04:00,24
2023-10-25T05:37:18.081000-04:00,16
2023-10-25T05:37:19.080000-04:00,31
2023-10-25T05:37:20.080000-04:00,26
2023-10-25T05:37:21.080000-04:00,29
2023-10-25T05:37:22.080000-04:00,25
2023-10-25T05:37:23.080000-04:00,15
2023-10-25T05:37:24.081000-04:00,26
2023-10-25T05:37:25.080000-04:00,31
2023-10-25T05:37:26.080000-04:00,19
2023-10-25T05:37:27.080000-04:00,10
2023-10-25T05:37:28.081000-04:00,25
2023-10-25T05:37:29.080000-04:00,35
2023-10-25T05:37:30.080000-04:00,9
2023-10-25T05:37:31.082000-04:00,33
2023-10-25T05:37:32.080000-04:00,37
2023-10-25T05:37:33.081000-04:00,16
2023-10-25T05:37:34.081000-04:00,29
2023-10-25T05:37:35.080000-04:00,28
2023-10-25T05:37:36.080000-04:00,10
2023-10-25T05:37:37.080000-04:00,16
2023-10-25T05:37:38.081000-04:00,22
2023-10-25T05:37:39.080000-04:00,23
2023-10-25T05:37:40.080000-04:00,25
2023-10-25T05:37:41.081000-04:00,38
2023-10-25T05:37:42.080000-04:00,27
2023-10-25T05:37:43.081000-04:00,34
2023-10-25T05:37:44.080000-04:00,47
2023-10-25T05:37:45.080000-04:00,26
2023-10-25T05:37:46.080000-04:00,36
2023-10-25T05:37:47.082000-04:00,25
2023-10-25T05:37:48.081000-04:00,29
2023-10-25T05:37:49.080000-04:00,28
2023-10-25T05:37:50.080000-04:00,39
2023-10-25T05:37:51.081000-04:00,25
2023-10-25T05:37:52.081000-04:00,36
2023-10-25T05:37:53.080000-04:00,37
2023-10-25T05:37:54.082000-04:00,15
2023-10-25T05:37:55.080000-04:00,18
2023-10-25T05:37:56.084000-04:00,24
2023-10-25T05:37:57.080000-04:00,28
2023-10-25T05:37:58.083000-04:00,24
2023-10-25T05:37:59.080000-04:00,18
2023-10-25T05:38:00.080000-04:00,30
2023-10-25T05:38:01.080000-04:00,27
2023-10-25T05:38:02.080000-04:00,27
2023-10-25T05:38:03.081000-04:00,31
2023-10-25T05:38:04.080000-04:00,31
2023-10-25T05:38:05.080000-04:00,19
2023-10-25T05:38:06.080000-04:00,22
2023-10-25T05:38:07.080000-04:00,22
2023-10-25T05:38:08.080000-04:00,22
2023-10-25T05:38:09.083000-04:00,30
2023-10-25T05:38:10.084000-04:00,15
2023-10-25T05:38:11.081000-04:00,27
2023-10-25T05:38:12.080000-04:00,21
2023-10-25T05:38:13.080000-04:00,26
2023-10-25T05:38:14.080000-04:00,29
2023-10-25T05:38:15.080000-04:00,24
2023-10-25T05:38:16.080000-04:00,31
2023-10-25T05:38:17.081000-04:00,27
2023-10-25T05:38:18.080000-04:00,40
2023-10-25T05:38:19.081000-04:00,24
2023-10-25T05:38:20.080000-04:00,26
2023-10-25T05:38:21.080000-04:00,43
2023-10-25T05:38:22.081000-04:00,34
2023-10-25T05:38:23.080000-04:00,18
2023-10-25T05:38:24.081000-04:00,33
2023-10-25T05:38:25.080000-04:00,29
2023-10-25T05:38:26.080000-04:00,26
2023-10-25T05:38:27.080000-04:00,20
2023-10-25T05:38:28.080000-04:00,11
2023-10-25T05:38:29.080000-04:00,32
2023-10-25T05:38:30.080000-04:00,27
2023-10-25T05:38:31.081000-04:00,24
2023-10-25T05:38:32.081000-04:00,22
2023-10-25T05:38:33.080000-04:00,32
2023-10-25T05:38:34.081000-04:00,53
2023-10-25T05:38:35.081000-04:00,24
2023-10-25T05:38:36.081000-04:00,28
2023-10-25T05:38:37.080000-04:00,34
2023-10-25T05:38:38.081000-04:00,33
2023-10-25T05:38:39.080000-04:00,27
2023-10-25T05:38:40.080000-04:00,30
2023-10-25T05:38:41.080000-04:00,27
2023-10-25T05:38:42.080000-04:00,26
2023-10-25T05:38:43.080000-04:00,28
2023-10-25T05:38:44.080000-04:00,26
2023-10-25T05:38:45.081000-04:00,30
2023-10-25T05:38:46.080000-04:00,21
2023-10-25T05:38:47.080000-04:00,49
2023-10-25T05:38:48.080000-04:00,32
2023-10-25T05:38:49.081000-04:00,3
2023-10-25T05:38:50.080000-04:00,29
2023-10-25T05:38:51.083000-04:00,28
2023-10-25T05:38:52.081000-04:00,27
2023-10-25T05:38:53.080000-04:00,23
2023-10-25T05:38:54.081000-04:00,19
2023-10-25T05:38:55.081000-04:00,24
2023-10-25T05:38:56.080000-04:00,36
2023-10-25T05:38:57.080000-04:00,28
2023-10-25T05:38:58.080000-04:00,31
2023-10-25T05:38:59.081000-04:00,30
2023-10-25T05:39:00.083000-04:00,25
2023-10-25T05:39:01.080000-04:00,36
2023-10-25T05:39:02.080000-04:00,26
2023-10-25T05:39:03.081000-04:00,19
2023-10-25T05:39:04.080000-04:00,26
2023-10-25T05:39:05.084000-04:00,31
2023-10-25T05:39:06.081000-04:00,24
2023-10-25T05:39:07.084000-04:00,29
2023-10-25T05:39:08.080000-04:00,33
2023-10-25T05:39:09.080000-04:00,33
2023-10-25T05:39:10.080000-04:00,52
2023-10-25T05:39:11.083000-04:00,28
2023-10-25T05:39:12.080000-04:00,25
2023-10-25T05:39:13.081000-04:00,21
2023-10-25T05:39:14.080000-04:00,20
2023-10-25T05:39:15.080000-04:00,33
2023-10-25T05:39:16.080000-04:00,16
2023-10-25T05:39:17.080000-04:00,25
2023-10-25T05:39:18.081000-04:00,19
2023-10-25T05:39:19.080000-04:00,20
2023-10-25T05:39:20.081000-04:00,30
2023-10-25T05:39:21.081000-04:00,34
2023-10-25T05:39:22.080000-04:00,32
2023-10-25T05:39:23.080000-04:00,40
2023-10-25T05:39:24.080000-04:00,22
2023-10-25T05:39:25.080000-04:00,34
2023-10-25T05:39:26.082000-04:00,21
2023-10-25T05:39:27.080000-04:00,21
2023-10-25T05:39:28.081000-04:00,33
2023-10-25T05:39:29.080000-04:00,23
2023-10-25T05:39:30.080000-04:00,24
2023-10-25T05:39:31.081000-04:00,24
2023-10-25T05:39:32.080000-04:00,25
2023-10-25T05:39:33.081000-04:00,24
2023-10-25T05:39:34.081000-04:00,28
2023-10-25T05:39:35.080000-04:00,33
2023-10-25T05:39:36.081000-04:00,26
2023-10-25T05:39:37.081000-04:00,26
2023-10-25T05:39:38.080000-04:00,21
2023-10-25T05:39:39.080000-04:00,32
2023-10-25T05:39:40.080000-04:00,29
2023-10-25T05:39:41.080000-04:00,34
2023-10-25T05:39:42.083000-04:00,25
2023-10-25T05:39:43.081000-04:00,31
2023-10-25T05:39:44.081000-04:00,24
2023-10-25T05:39:45.081000-04:00,28
2023-10-25T05:39:46.080000-04:00,39
2023-10-25T05:39:47.080000-04:00,31
2023-10-25T05:39:48.080000-04:00,35
2023-10-25T05:39:49.081000-04:00,38
2023-10-25T05:39:50.080000-04:00,43
2023-10-25T05:39:51.080000-04:00,32
2023-10-25T05:39:52.080000-04:00,21
2023-10-25T05:39:53.081000-04:00,35
2023-10-25T05:39:54.080000-04:00,32
2023-10-25T05:39:55.083000-04:00,40
2023-10-25T05:39:56.080000-04:00,34
2023-10-25T05:39:57.080000-04:00,27
2023-10-25T05:39:58.081000-04:00,32
2023-10-25T05:39:59.080000-04:00,27
2023-10-25T05:40:00.080000-04:00,31
2023-10-25T05:40:01.080000-04:00,14
2023-10-25T05:40:02.080000-04:00,22
2023-10-25T05:40:03.080000-04:00,42
2023-10-25T05:40:04.081000-04:00,33
2023-10-25T05:40:05.080000-04:00,32
2023-10-25T05:40:06.080000-04:00,30
2023-10-25T05:40:07.081000-04:00,47
2023-10-25T05:40:08.080000-04:00,30
2023-10-25T05:40:09.081000-04:00,34
2023-10-25T05:40:10.080000-04:00,41
2023-10-25T05:40:11.083000-04:00,36
2023-10-25T05:40:12.080000-04:00,32
2023-10-25T05:40:13.081000-04:00,38
2023-10-25T05:40:14.080000-04:00,30
2023-10-25T05:40:15.080000-04:00,40
2023-10-25T05:40:16.080000-04:00,44
2023-10-25T05:40:17.080000-04:00,33
2023-10-25T05:40:18.081000-04:00,31
2023-10-25T05:40:19.081000-04:00,35
2023-10-25T05:40:20.081000-04:00,38
2023-10-25T05:40:21.080000-04:00,34
2023-10-25T05:40:22.080000-04:00,33
2023-10-25T05:40:23.080000-04:00,42
2023-10-25T05:40:24.080000-04:00,26
2023-10-25T05:40:25.081000-04:00,41
2023-10-25T05:40:26.080000-04:00,30
2023-10-25T05:40:27.080000-04:00,36
2023-10-25T05:40:28.081000-04:00,32
2023-10-25T05:40:29.080000-04:00,33
2023-10-25T05:40:30.080000-04:00,32
2023-10-25T05:40:31.081000-04:00,29
2023-10-25T05:40:32.081000-04:00,31
2023-10-25T05:40:33.080000-04:00,41
2023-10-25T05:40:34.080000-04:00,38
2023-10-25T05:40:35.080000-04:00,30
2023-10-25T05:40:36.081000-04:00,40
2023-10-25T05:40:37.081000-04:00,33
2023-10-25T05:40:38.080000-04:00,37
2023-10-25T05:40:39.080000-04:00,41
2023-10-25T05:40:40.080000-04:00,31
2023-10-25T05:40:41.081000-04:00,38
2023-10-25T05:40:42.080000-04:00,30
2023-10-25T05:40:43.081000-04:00,35
2023-10-25T05:40:44.081000-04:00,38
2023-10-25T05:40:45.080000-04:00,30
2023-10-25T05:40:46.080000-04:00,25
2023-10-25T05:40:47.080000-04:00,26
2023-10-25T05:40:48.080000-04:00,29
2023-10-25T05:40:49.080000-04:00,27
2023-10-25T05:40:50.082000-04:00,32
2023-10-25T05:40:51.080000-04:00,21
2023-10-25T05:40:52.080000-04:00,29
2023-10-25T05:40:53.080000-04:00,35
2023-10-25T05:40:54.080000-04:00,24
2023-10-25T05:40:55.080000-04:00,19
2023-10-25T05:40:56.080000-04:00,27
2023-10-25T05:40:57.080000-04:00,34
2023-10-25T05:40:58.081000-04:00,21
2023-10-25T05:40:59.081000-04:00,27
2023-10-25T05:41:00.080000-04:00,37
2023-10-25T05:41:01.080000-04:00,26
2023-10-25T05:41:02.081000-04:00,44
2023-10-25T05:41:03.080000-04:00,24
2023-10-25T05:41:04.080000-04:00,34
2023-10-25T05:41:05.080000-04:00,27
2023-10-25T05:41:06.080000-04:00,34
2023-10-25T05:41:07.080000-04:00,28
2023-10-25T05:41:08.080000-04:00,35
2023-10-25T05:41:09.080000-04:00,35
2023-10-25T05:41:10.083000-04:00,37
2023-10-25T05:41:11.080000-04:00,35
2023-10-25T05:41:12.080000-04:00,32
2023-10-25T05:41:13.081000-04:00,25
2023-10-25T05:41:14.083000-04:00,36
2023-10-25T05:41:15.082000-04:00,31
2023-10-25T05:41:16.081000-04:00,28
2023-10-25T05:41:17.080000-04:00,26
2023-10-25T05:41:18.081000-04:00,28
2023-10-25T05:41:19.080000-04:00,41
2023-10-25T05:41:20.080000-04:00,31
2023-10-25T05:41:21.080000-04:00,30
2023-10-25T05:41:22.081000-04:00,27
2023-10-25T05:41:23.080000-04:00,31
2023-10-25T05:41:24.080000-04:00,34
2023-10-25T05:41:25.080000-04:00,36
2023-10-25T05:41:26.080000-04:00,24
2023-10-25T05:41:27.080000-04:00,32
2023-10-25T05:41:28.081000-04:00,26
2023-10-25T05:41:29.080000-04:00,33
2023-10-25T05:41:30.080000-04:00,45
2023-10-25T05:41:31.083000-04:00,46
2023-10-25T05:41:32.083000-04:00,28
2023-10-25T05:41:33.080000-04:00,33
2023-10-25T05:41:34.080000-04:00,28
2023-10-25T05:41:35.080000-04:00,41
2023-10-25T05:41:36.080000-04:00,54
2023-10-25T05:41:37.081000-04:00,51
2023-10-25T05:41:38.080000-04:00,35
2023-10-25T05:41:39.081000-04:00,40
2023-10-25T05:41:40.080000-04:00,51
2023-10-25T05:41:41.080000-04:00,33
2023-10-25T05:41:42.080000-04:00,36
2023-10-25T05:41:43.081000-04:00,34
2023-10-25T05:41:44.080000-04:00,29
2023-10-25T05:41:45.081000-04:00,31
2023-10-25T05:41:46.080000-04:00,33
2023-10-25T05:41:47.517000-04:00,36
2023-10-25T05:41:48.080000-04:00,35
2023-10-25T05:41:49.080000-04:00,27
2023-10-25T05:41:50.080000-04:00,33
2023-10-25T05:41:51.080000-04:00,36
2023-10-25T05:41:52.080000-04:00,49
2023-10-25T05:41:53.082000-04:00,28
2023-10-25T05:41:54.124000-04:00,28
2023-10-25T05:41:55.081000-04:00,43
2023-10-25T05:41:56.083000-04:00,41
2023-10-25T05:41:57.081000-04:00,24
2023-10-25T05:41:58.080000-04:00,26
2023-10-25T05:41:59.081000-04:00,42
2023-10-25T05:42:00.080000-04:00,34
2023-10-25T05:42:01.080000-04:00,35
2023-10-25T05:42:02.081000-04:00,41
2023-10-25T05:42:03.080000-04:00,34
2023-10-25T05:42:04.080000-04:00,32
2023-10-25T05:42:05.081000-04:00,32
2023-10-25T05:42:06.080000-04:00,33
2023-10-25T05:42:07.080000-04:00,32
2023-10-25T05:42:08.080000-04:00,32
2023-10-25T05:42:09.081000-04:00,35
2023-10-25T05:42:10.080000-04:00,39
2023-10-25T05:42:11.080000-04:00,24
2023-10-25T05:42:12.081000-04:00,40
2023-10-25T05:42:13.080000-04:00,34
2023-10-25T05:42:14.080000-04:00,34
2023-10-25T05:42:15.083000-04:00,23
2023-10-25T05:42:16.081000-04:00,25
2023-10-25T05:42:17.080000-04:00,32
2023-10-25T05:42:18.083000-04:00,35
2023-10-25T05:42:19.083000-04:00,16
2023-10-25T05:42:20.080000-04:00,41
2023-10-25T05:42:21.081000-04:00,29
2023-10-25T05:42:22.080000-04:00,36
2023-10-25T05:42:23.081000-04:00,31
2023-10-25T05:42:24.082000-04:00,30
2023-10-25T05:42:25.080000-04:00,32
2023-10-25T05:42:26.080000-04:00,36
2023-10-25T05:42:27.080000-04:00,20
2023-10-25T05:42:28.083000-04:00,32
2023-10-25T05:42:29.080000-04:00,32
2023-10-25T05:42:30.081000-04:00,33
2023-10-25T05:42:31.080000-04:00,37
2023-10-25T05:42:32.080000-04:00,46
2023-10-25T05:42:33.081000-04:00,32
2023-10-25T05:42:34.080000-04:00,28
2023-10-25T05:42:35.080000-04:00,41
2023-10-25T05:42:36.080000-04:00,24
2023-10-25T05:42:37.082000-04:00,32
2023-10-25T05:42:38.083000-04:00,27
2023-10-25T05:42:39.080000-04:00,37
2023-10-25T05:42:40.081000-04:00,33
2023-10-25T05:42:41.080000-04:00,28
2023-10-25T05:42:42.081000-04:00,35
2023-10-25T05:42:43.081000-04:00,45
2023-10-25T05:42:44.081000-04:00,41
2023-10-25T05:42:45.080000-04:00,28
2023-10-25T05:42:46.080000-04:00,46
2023-10-25T05:42:47.080000-04:00,56
2023-10-25T05:42:48.080000-04:00,40
2023-10-25T05:42:49.080000-04:00,43
2023-10-25T05:42:50.080000-04:00,50
2023-10-25T05:42:51.081000-04:00,36
2023-10-25T05:42:52.080000-04:00,48
2023-10-25T05:42:53.080000-04:00,41
2023-10-25T05:42:54.080000-04:00,47
2023-10-25T05:42:55.080000-04:00,47
2023-10-25T05:42:56.080000-04:00,40
2023-10-25T05:42:57.080000-04:00,41
2023-10-25T05:42:58.081000-04:00,36
2023-10-25T05:42:59.080000-04:00,43
2023-10-25T05:43:00.080000-04:00,33
2023-10-25T05:43:01.080000-04:00,38
2023-10-25T05:43:02.080000-04:00,62
2023-10-25T05:43:03.083000-04:00,31
2023-10-25T05:43:04.080000-04:00,37
2023-10-25T05:43:05.080000-04:00,41
2023-10-25T05:43:06.080000-04:00,50
2023-10-25T05:43:07.080000-04:00,43
2023-10-25T05:43:08.080000-04:00,59
2023-10-25T05:43:09.080000-04:00,29
2023-10-25T05:43:10.080000-04:00,45
2023-10-25T05:43:11.080000-04:00,41
2023-10-25T05:43:12.087000-04:00,45
2023-10-25T05:43:13.082000-04:00,37
2023-10-25T05:43:14.080000-04:00,38
2023-10-25T05:43:15.080000-04:00,38
2023-10-25T05:43:16.081000-04:00,55
2023-10-25T05:43:17.080000-04:00,49
2023-10-25T05:43:18.080000-04:00,39
2023-10-25T05:43:19.081000-04:00,39
